Sample Name,Peak Number,Name,RT,Area,Height,% Area,Total Area,Int Type,RRT,Sample Base Name
DPS22015-2,13,19,0.096,1973,49,0.0187,10540130,VV,0.006361829025844931,DPS22015
DPS22015-2,14,DP-IMP-1,20.327,54008,2107,0.5124,10540130,VV,1.3470510271703116,DPS22015
DPS22015-2,15,21,0.802,972,35,0.0092,10540130,VB,0.05314777998674619,DPS22015
DPS22015-2,16,26,0.952,827,14,0.0078,10540130,BB,0.0630881378396289,DPS22015
DPS22015-2,17,34,0.093,1151,95,0.0109,10540130,BB,0.006163021868787276,DPS22015
DPS22015-2,18,35,0.639,2671,79,0.0253,10540130,BB,0.042345924453280316,DPS22015
DPS22015-2,19,36,0.773,527,50,0.005,10540130,BB,0.0512259774685222,DPS22015
DPS22015-2,20,37,0.303,1657,192,0.0157,10540130,BB,0.020079522862823062,DPS22015
DPS22015-3,1,5,0.092,584,33,0.0056,10516157,BV,0.0060959448714550755,DPS22015
DPS22015-3,21,37,0.59,960,79,0.0091,10516157,BB,0.03909355950172276,DPS22015
DPS22015-3,2,7,0.333,1713,141,0.0163,10516157,BV,0.0220646700238537,DPS22015
DPS22015-3,3,7,0.519,929,96,0.0088,10516157,VV,0.03438908030744765,DPS22015
DPS22015-3,4,7,0.772,1507,118,0.0143,10516157,VB,0.051152928703949115,DPS22015
DPS22015-3,5,9,0.391,399,28,0.0038,10516157,BV,0.025907765703684072,DPS22015
DPS22015-3,6,9,0.885,726,54,0.0069,10516157,VB,0.05864033925258415,DPS22015
DPS22015-3,7,10,0.727,620,21,0.0059,10516157,BB,0.048171216538563474,DPS22015
DPS22015-3,8,11,0.862,464,32,0.0044,10516157,BV,0.05711635303472038,DPS22015
DPS22015-3,9,DP-IMP-3,12.578,1842,79,0.0175,10516157,VV,0.8334216803604558,DPS22015
DPS22015-3,10,13,0.195,1013,45,0.0096,10516157,VB,0.012920752716671084,DPS22015
DPS22015-3,11,DP-IMP-2,14.282,464,26,0.0044,10516157,BV,0.9463291810230585,DPS22015
DPS22015-3,12,DP72,15.092,10441238,239894,99.2876,10516157,VV,1.0,DPS22015
DPS22015-3,13,19,0.107,1964,46,0.0187,10516157,VV,0.00708984892658362,DPS22015
DPS22015-3,14,DP-IMP-1,20.329,53996,2106,0.5135,10516157,VV,1.347005035780546,DPS22015
DPS22015-3,15,21,0.799,881,33,0.0084,10516157,VB,0.052941956003180496,DPS22015
DPS22015-3,16,26,0.943,900,14,0.0086,10516157,BB,0.06248343493241452,DPS22015
DPS22015-3,17,34,0.084,1096,91,0.0104,10516157,BB,0.0055658627087198514,DPS22015
DPS22015-3,18,35,0.625,2710,81,0.0258,10516157,BB,0.04141266896368937,DPS22015
DPS22015-3,19,36,0.763,429,44,0.0041,10516157,BB,0.050556586270871985,DPS22015
DPS22015-3,20,37,0.295,1723,195,0.0164,10516157,BB,0.01954677975086138,DPS22015
DPS22016-1,1,5,0.088,513,30,0.0048,10578115,BB,0.005830903790087463,DPS22016
DPS22016-1,21,37,0.595,958,82,0.0091,10578115,BB,0.03942486085343228,DPS22016
DPS22016-1,2,7,0.333,1455,125,0.0138,10578115,BV,0.0220646700238537,DPS22016
DPS22016-1,3,7,0.526,973,94,0.0092,10578115,VV,0.034852902199840975,DPS22016
DPS22016-1,4,7,0.772,1404,115,0.0133,10578115,VB,0.051152928703949115,DPS22016
DPS22016-1,5,9,0.386,369,24,0.0035,10578115,BV,0.025576464351974557,DPS22016
DPS22016-1,6,9,0.879,692,48,0.0065,10578115,VV,0.05824277763053273,DPS22016
DPS22016-1,7,10,0.731,662,24,0.0063,10578115,VB,0.04843625761993109,DPS22016
DPS22016-1,8,11,0.865,390,27,0.0037,10578115,BB,0.05731513384574609,DPS22016
DPS22016-1,9,DP-IMP-3,12.582,1707,72,0.0161,10578115,BV,0.8336867214418235,DPS22016
DPS22016-1,10,13,0.2,835,40,0.0079,10578115,VV,0.013252054068380599,DPS22016
DPS22016-1,11,DP-IMP-2,14.275,392,18,0.0037,10578115,VB,0.9458653591306653,DPS22016
DPS22016-1,12,DP72,15.092,10506137,240950,99.3196,10578115,BV,1.0,DPS22016
DPS22016-1,13,19,0.128,1888,46,0.0178,10578115,VV,0.008481314603763583,DPS22016
DPS22016-1,14,DP-IMP-1,20.331,51736,2014,0.4891,10578115,VV,1.3471375563212298,DPS22016
DPS22016-1,15,21,0.811,1049,38,0.0099,10578115,VB,0.05373707924728333,DPS22016
DPS22016-1,16,26,0.827,617,12,0.0058,10578115,BB,0.05479724357275377,DPS22016
DPS22016-1,17,34,0.092,977,82,0.0092,10578115,BB,0.0060959448714550755,DPS22016
DPS22016-1,18,35,0.63,2793,81,0.0264,10578115,BB,0.041743970315398886,DPS22016
DPS22016-1,19,36,0.765,431,38,0.0041,10578115,BB,0.05068910681155579,DPS22016
DPS22016-1,20,37,0.294,2137,241,0.0202,10578115,BB,0.01948051948051948,DPS22016
DPS22016-2,1,5,0.086,482,31,0.0046,10547746,BB,0.005698005698005697,DPS22016
DPS22016-2,21,37,0.591,989,83,0.0094,10547746,BB,0.03915722520373683,DPS22016
DPS22016-2,2,7,0.333,1477,126,0.014,10547746,BV,0.022063208109719738,DPS22016
DPS22016-2,3,7,0.522,974,93,0.0092,10547746,VV,0.0345855694692904,DPS22016
DPS22016-2,4,7,0.772,1442,116,0.0137,10547746,VB,0.051149539521632544,DPS22016
DPS22016-2,5,9,0.394,319,24,0.003,10547746,BV,0.026104816802491222,DPS22016
DPS22016-2,6,9,0.878,656,47,0.0062,10547746,VB,0.05817266282382561,DPS22016
DPS22016-2,7,10,0.721,637,24,0.006,10547746,BB,0.047770489630954746,DPS22016
DPS22016-2,8,11,0.869,407,27,0.0039,10547746,BV,0.0575763599019413,DPS22016
DPS22016-2,9,DP-IMP-3,12.589,1750,74,0.0166,10547746,VV,0.8340952759557411,DPS22016
DPS22016-2,10,13,0.193,848,39,0.008,10547746,VV,0.012787384880408136,DPS22016
DPS22016-2,11,DP-IMP-2,14.293,359,18,0.0034,10547746,VV,0.9469952958325051,DPS22016
DPS22016-2,12,DP72,15.093,10475572,240360,99.3157,10547746,VV,1.0,DPS22016
DPS22016-2,13,19,0.118,1898,46,0.018,10547746,VV,0.007818193864705492,DPS22016
DPS22016-2,14,DP-IMP-1,20.334,51673,2011,0.4899,10547746,VV,1.3472470681773008,DPS22016
DPS22016-2,15,21,0.812,1060,40,0.0101,10547746,VB,0.05379977473000729,DPS22016
DPS22016-2,16,26,0.994,717,11,0.0068,10547746,BB,0.06585834492811236,DPS22016
DPS22016-2,17,34,0.09,993,82,0.0094,10547746,BB,0.005963029218843172,DPS22016
DPS22016-2,18,35,0.638,2919,87,0.0277,10547746,BB,0.042271251573577154,DPS22016
DPS22016-2,19,36,0.764,422,37,0.004,10547746,BB,0.0506194924799576,DPS22016
DPS22016-2,20,37,0.293,2151,243,0.0204,10547746,BB,0.019412972901344992,DPS22016
DPS22016-3,1,5,0.087,536,31,0.0051,10550482,BB,0.005760826380611839,DPS22016
DPS22016-3,21,37,0.592,985,84,0.0093,10550482,BB,0.039200105946232286,DPS22016
DPS22016-3,2,7,0.334,1396,120,0.0132,10550482,BV,0.022116275989935107,DPS22016
DPS22016-3,3,7,0.526,781,83,0.0074,10550482,VV,0.03482982386438882,DPS22016
DPS22016-3,4,7,0.774,1060,104,0.01,10550482,VB,0.05125148986889154,DPS22016
DPS22016-3,5,9,0.398,350,25,0.0033,10550482,BV,0.026354125281419682,DPS22016
DPS22016-3,6,9,0.882,682,48,0.0065,10550482,VV,0.05840286054827175,DPS22016
DPS22016-3,7,10,0.717,699,26,0.0066,10550482,VB,0.04747715534366309,DPS22016
DPS22016-3,8,11,0.872,401,28,0.0038,10550482,BV,0.057740696596477285,DPS22016
DPS22016-3,9,DP-IMP-3,12.591,1743,73,0.0165,10550482,VV,0.83373063170441,DPS22016
DPS22016-3,10,13,0.199,847,39,0.008,10550482,VV,0.013177062640709841,DPS22016
DPS22016-3,11,DP-IMP-2,14.286,366,18,0.0035,10550482,VB,0.9459674215335717,DPS22016
DPS22016-3,12,DP72,15.102,10480348,240163,99.3353,10550482,BB,1.0,DPS22016
DPS22016-3,13,19,0.122,1062,35,0.0101,10550482,BV,0.008078400211892465,DPS22016
DPS22016-3,14,DP-IMP-1,20.341,51116,2004,0.4845,10550482,VB,1.34690769434512,DPS22016
DPS22016-3,15,21,0.831,998,37,0.0095,10550482,BB,0.05502582439411998,DPS22016
DPS22016-3,16,26,0.898,657,10,0.0062,10550482,BB,0.05946232287114289,DPS22016
DPS22016-3,17,34,0.091,986,83,0.0093,10550482,BB,0.006025691961329625,DPS22016
DPS22016-3,18,35,0.633,2931,88,0.0278,10550482,BB,0.04191497814858959,DPS22016
DPS22016-3,19,36,0.767,387,36,0.0037,10550482,BB,0.05078797510263541,DPS22016
DPS22016-3,20,37,0.294,2152,242,0.0204,10550482,BB,0.01946762018275725,DPS22016
DPS22017-1,1,5,0.318,335,23,0.0032,10532733,BB,0.02005423472283534,DPS22017
DPS22017-1,2,7,0.532,1410,141,0.0134,10532733,BV,0.03354985180046667,DPS22017
DPS22017-1,3,7,0.748,1614,144,0.0153,10532733,VV,0.04717159614050577,DPS22017
DPS22017-1,4,7,0.992,1186,106,0.0113,10532733,VB,0.06255912215425365,DPS22017
DPS22017-1,5,10,0.188,830,53,0.0079,10532733,BV,0.011855962666330327,DPS22017
DPS22017-1,6,11,0.102,805,30,0.0076,10532733,VB,0.006432490382796242,DPS22017
DPS22017-1,7,12,0.247,497,28,0.0047,10532733,BV,0.015576716907359527,DPS22017
DPS22017-1,8,DP-IMP-3,13.061,1250,46,0.0119,10532733,VV,0.8236740871539383,DPS22017
DPS22017-1,9,13,0.736,608,29,0.0058,10532733,VV,0.046414832566059154,DPS22017
DPS22017-1,10,DP-IMP-2,14.387,261,12,0.0025,10532733,VB,0.9072964621302896,DPS22017
DPS22017-1,11,DP72,15.857,10458193,259935,99.2923,10532733,BV,1.0,DPS22017
DPS22017-1,12,19,0.369,2240,51,0.0213,10532733,VV,0.023270479914233463,DPS22017
DPS22017-1,13,DP-IMP-1,21.054,53689,2033,0.5097,10532733,VV,1.327741691366589,DPS22017
DPS22017-1,14,34,0.346,1401,96,0.0133,10532733,BB,0.02182001639654411,DPS22017
DPS22017-1,15,35,0.342,503,46,0.0048,10532733,BB,0.021567761871728576,DPS22017
DPS22017-1,16,35,0.985,3229,122,0.0307,10532733,BB,0.06211767673582645,DPS22017
DPS22017-1,17,37,0.37,3078,345,0.0292,10532733,BB,0.023333543545437346,DPS22017
DPS22017-1,18,37,0.702,1604,145,0.0152,10532733,BB,0.04427066910512707,DPS22017
DPS22017-2,1,5,0.32,407,25,0.0039,10565840,BB,0.020179089418589986,DPS22017
DPS22017-2,2,7,0.532,1392,140,0.0132,10565840,BV,0.03354773615840585,DPS22017
DPS22017-2,3,7,0.747,1580,139,0.015,10565840,VV,0.047105561861521,DPS22017
DPS22017-2,4,7,0.993,1202,107,0.0114,10565840,VB,0.06261823685206205,DPS22017
DPS22017-2,5,10,0.189,812,53,0.0077,10565840,BB,0.01191827468785471,DPS22017
DPS22017-2,6,11,0.118,770,29,0.0073,10565840,BB,0.007441039223105057,DPS22017
DPS22017-2,7,12,0.25,368,24,0.0035,10565840,BV,0.015764913608273427,DPS22017
DPS22017-2,8,DP-IMP-3,13.073,1189,46,0.0113,10565840,VV,0.8243788624038341,DPS22017
DPS22017-2,9,13,0.726,534,28,0.0051,10565840,VB,0.045781309118426025,DPS22017
DPS22017-2,10,DP-IMP-2,14.404,214,11,0.002,10565840,BB,0.9083112624542817,DPS22017
DPS22017-2,11,DP72,15.858,10491412,260248,99.2956,10565840,BV,1.0,DPS22017
DPS22017-2,12,19,0.364,2063,50,0.0195,10565840,VV,0.022953714213646108,DPS22017
DPS22017-2,13,DP-IMP-1,21.056,54089,2045,0.5119,10565840,VB,1.327784083743221,DPS22017
DPS22017-2,14,34,0.334,1464,98,0.0139,10565840,BB,0.0210619245806533,DPS22017
DPS22017-2,15,35,0.332,543,48,0.0051,10565840,BB,0.020935805271787112,DPS22017
DPS22017-2,16,35,0.97,3134,118,0.0297,10565840,BB,0.06116786480010089,DPS22017
DPS22017-2,17,37,0.359,3064,344,0.029,10565840,BB,0.02263841594148064,DPS22017
DPS22017-2,18,37,0.689,1603,144,0.0152,10565840,BB,0.043448101904401557,DPS22017
DPS22017-3,1,5,0.318,333,22,0.0032,10544502,BB,0.020050441361916773,DPS22017
DPS22017-3,2,7,0.532,1395,139,0.0132,10544502,BV,0.033543505674653216,DPS22017
DPS22017-3,3,7,0.748,1572,139,0.0149,10544502,VV,0.04716267339218159,DPS22017
DPS22017-3,4,7,0.994,1178,106,0.0112,10544502,VB,0.0626733921815889,DPS22017
DPS22017-3,5,10,0.192,825,54,0.0078,10544502,BB,0.01210592686002522,DPS22017
DPS22017-3,6,11,0.101,774,29,0.0073,10544502,BB,0.006368221941992434,DPS22017
DPS22017-3,7,12,0.252,460,27,0.0044,10544502,BV,0.0158890290037831,DPS22017
DPS22017-3,8,DP-IMP-3,13.074,1241,47,0.0118,10544502,VV,0.8243379571248424,DPS22017
DPS22017-3,9,13,0.732,603,29,0.0057,10544502,VV,0.046153846153846156,DPS22017
DPS22017-3,10,DP-IMP-2,14.425,307,12,0.0029,10544502,VB,0.9095208070617907,DPS22017
DPS22017-3,11,DP72,15.86,10470532,260186,99.2985,10544502,BV,1.0,DPS22017
DPS22017-3,12,19,0.373,2086,51,0.0198,10544502,VV,0.02351828499369483,DPS22017
DPS22017-3,13,DP-IMP-1,21.06,53874,2038,0.5109,10544502,VB,1.3278688524590163,DPS22017
DPS22017-3,14,34,0.335,1025,86,0.0097,10544502,BB,0.021122320302648174,DPS22017
DPS22017-3,15,35,0.338,509,47,0.0048,10544502,BB,0.021311475409836068,DPS22017
DPS22017-3,16,35,0.978,3170,121,0.0301,10544502,BB,0.061664564943253466,DPS22017
DPS22017-3,17,37,0.363,3016,340,0.0286,10544502,BB,0.022887767969735184,DPS22017
DPS22017-3,18,37,0.693,1603,142,0.0152,10544502,BB,0.04369482976040353,DPS22017
DPS22018-1,1,5,0.316,353,25,0.0034,10501466,BB,0.019916803227026346,DPS22018
DPS22018-1,2,7,0.531,1680,163,0.016,10501466,BV,0.03346779276440187,DPS22018
DPS22018-1,3,7,0.748,1481,139,0.0141,10501466,VV,0.047144838018404134,DPS22018
DPS22018-1,4,7,0.993,1053,95,0.01,10501466,VB,0.0625866633051809,DPS22018
DPS22018-1,5,10,0.195,920,59,0.0088,10501466,BV,0.01229043237110803,DPS22018
DPS22018-1,6,11,0.103,775,26,0.0074,10501466,VB,0.006491869406277575,DPS22018
DPS22018-1,7,12,0.245,421,25,0.004,10501466,BV,0.015441825286776756,DPS22018
DPS22018-1,8,DP-IMP-3,13.077,1040,40,0.0099,10501466,VV,0.8242153031639985,DPS22018
DPS22018-1,9,13,0.733,506,25,0.0048,10501466,VV,0.04619942014370352,DPS22018
DPS22018-1,10,DP-IMP-2,14.414,188,11,0.0018,10501466,VB,0.9084835497289802,DPS22018
DPS22018-1,11,DP72,15.866,10427357,258662,99.2943,10501466,BV,1.0,DPS22018
DPS22018-1,12,19,0.393,2671,65,0.0254,10501466,VV,0.024769948317156183,DPS22018
DPS22018-1,13,DP-IMP-1,21.063,49873,1872,0.4749,10501466,VV,1.3275557796546074,DPS22018
DPS22018-1,14,27,0.005,198,8,0.0019,10501466,BB,0.00031513929156687257,DPS22018
DPS22018-1,15,34,0.345,1996,148,0.019,10501466,BB,0.021744611118114206,DPS22018
DPS22018-1,16,35,0.327,631,55,0.006,10501466,BB,0.020610109668473466,DPS22018
DPS22018-1,17,35,0.986,3193,122,0.0304,10501466,BB,0.06214546829698727,DPS22018
DPS22018-1,18,36,0.853,409,43,0.0039,10501466,BB,0.053762763141308456,DPS22018
DPS22018-1,19,37,0.361,4611,513,0.0439,10501466,BB,0.0227530568511282,DPS22018
DPS22018-1,20,37,0.696,2111,183,0.0201,10501466,BB,0.04386738938610866,DPS22018
DPS22018-2,1,5,0.318,351,24,0.0033,10506760,BB,0.02003654464116943,DPS22018
DPS22018-2,2,7,0.534,1744,169,0.0166,10506760,BV,0.03364627307668074,DPS22018
DPS22018-2,3,7,0.751,1517,141,0.0144,10506760,VV,0.0473190095142083,DPS22018
DPS22018-2,4,7,0.995,1094,96,0.0104,10506760,VB,0.06269296200617479,DPS22018
DPS22018-2,5,10,0.197,847,56,0.0081,10506760,BB,0.012412576397202444,DPS22018
DPS22018-2,6,11,0.126,698,26,0.0066,10506760,BB,0.007939008254048264,DPS22018
DPS22018-2,7,12,0.25,479,30,0.0046,10506760,BV,0.015752000504064015,DPS22018
DPS22018-2,8,DP-IMP-3,13.077,1102,42,0.0105,10506760,VV,0.8239556423665805,DPS22018
DPS22018-2,9,13,0.729,456,24,0.0043,10506760,VV,0.04593283346985067,DPS22018
DPS22018-2,10,DP-IMP-2,14.419,191,9,0.0018,10506760,VB,0.9085123810723962,DPS22018
DPS22018-2,11,DP72,15.871,10433181,258993,99.2997,10506760,BV,1.0,DPS22018
DPS22018-2,12,19,0.394,1620,52,0.0154,10506760,VB,0.02482515279440489,DPS22018
DPS22018-2,13,DP-IMP-1,21.069,49289,1870,0.4691,10506760,BB,1.3275155944804988,DPS22018
DPS22018-2,14,26,0.954,317,10,0.003,10506760,BB,0.06010963392350828,DPS22018
DPS22018-2,15,34,0.341,2029,149,0.0193,10506760,BB,0.02148572868754332,DPS22018
DPS22018-2,16,35,0.323,617,54,0.0059,10506760,BB,0.02035158465125071,DPS22018
DPS22018-2,17,35,0.985,4125,157,0.0393,10506760,BB,0.062062881986012224,DPS22018
DPS22018-2,18,36,0.848,417,43,0.004,10506760,BB,0.05343078570978514,DPS22018
DPS22018-2,19,37,0.356,4561,508,0.0434,10506760,BB,0.022430848717787156,DPS22018
DPS22018-2,20,37,0.69,2127,184,0.0202,10506760,BB,0.04347552139121668,DPS22018
DPS22018-3,1,5,0.319,397,26,0.0038,10504205,BB,0.020093222474174856,DPS22018
DPS22018-3,2,7,0.536,1730,170,0.0165,10504205,BV,0.03376165280927186,DPS22018
DPS22018-3,3,7,0.753,1566,141,0.0149,10504205,VV,0.04743008314436886,DPS22018
DPS22018-3,4,7,0.999,1045,96,0.0099,10504205,VB,0.06292517006802721,DPS22018
DPS22018-3,5,10,0.199,889,58,0.0085,10504205,BB,0.01253464348702444,DPS22018
DPS22018-3,6,11,0.107,679,25,0.0065,10504205,BB,0.006739732930209121,DPS22018
DPS22018-3,7,12,0.255,405,27,0.0039,10504205,BV,0.016061980347694634,DPS22018
DPS22018-3,8,DP-IMP-3,13.08,1108,42,0.0105,10504205,VV,0.8238851095993953,DPS22018
DPS22018-3,9,13,0.755,484,24,0.0046,10504205,VB,0.047556059460821365,DPS22018
DPS22018-3,10,DP-IMP-2,14.409,153,8,0.0015,10504205,BB,0.9075963718820862,DPS22018
DPS22018-3,11,DP72,15.876,10429191,259350,99.2859,10504205,BV,1.0,DPS22018
DPS22018-3,12,19,0.391,2514,61,0.0239,10504205,VV,0.024628369866465105,DPS22018
DPS22018-3,13,DP-IMP-1,21.075,49880,1879,0.4749,10504205,VB,1.3274754346182918,DPS22018
DPS22018-3,14,27,0.04,278,9,0.0026,10504205,BB,0.002519526329050139,DPS22018
DPS22018-3,15,34,0.354,1999,147,0.019,10504205,BB,0.022297808012093728,DPS22018
DPS22018-3,16,35,0.339,594,53,0.0057,10504205,BB,0.021352985638699928,DPS22018
DPS22018-3,17,35,0.989,4171,157,0.0397,10504205,BB,0.062295288485764676,DPS22018
DPS22018-3,18,36,0.863,428,43,0.0041,10504205,BB,0.05435878054925674,DPS22018
DPS22018-3,19,37,0.37,4586,510,0.0437,10504205,BB,0.023305618543713782,DPS22018
DPS22018-3,20,37,0.704,2109,183,0.0201,10504205,BB,0.044343663391282435,DPS22018
DPS22019-1,1,4,0.878,459,33,0.0043,10557287,BB,0.06095529019716745,DPS22019
DPS22019-1,2,6,0.809,268,19,0.0025,10557287,BV,0.05616495417939461,DPS22019
DPS22019-1,3,7,0.14,2147,228,0.0203,10557287,VV,0.009719522354901417,DPS22019
DPS22019-1,4,7,0.373,1263,127,0.012,10557287,VV,0.025895584559844486,DPS22019
DPS22019-1,5,7,0.524,1055,107,0.01,10557287,VB,0.036378783671202446,DPS22019
DPS22019-1,6,8,0.79,428,26,0.0041,10557287,BV,0.054845876145515136,DPS22019
DPS22019-1,7,9,0.546,807,58,0.0076,10557287,VV,0.03790613718411553,DPS22019
DPS22019-1,8,10,0.34,727,25,0.0069,10557287,VB,0.02360455429047487,DPS22019
DPS22019-1,9,11,0.456,504,35,0.0048,10557287,BV,0.031657872813107474,DPS22019
DPS22019-1,10,DP-IMP-3,12.076,1136,49,0.0108,10557287,VV,0.838378228269925,DPS22019
DPS22019-1,11,12,0.608,573,31,0.0054,10557287,VB,0.042210497084143296,DPS22019
DPS22019-1,13,DP72,14.404,10471469,215653,99.1871,10557287,BS,1.0,DPS22019
DPS22019-1,14,17,0.412,6618,145,0.0627,10557287,SV,0.02860316578728131,DPS22019
DPS22019-1,15,DP-IMP-1,19.543,56751,2135,0.5376,10557287,VB,1.35677589558456,DPS22019
DPS22019-1,16,22,0.118,1674,61,0.0159,10557287,BB,0.008192168841988336,DPS22019
DPS22019-1,17,26,0.109,363,11,0.0034,10557287,BB,0.007567342404887531,DPS22019
DPS22019-1,18,33,0.911,1969,164,0.0187,10557287,BB,0.06324632046653708,DPS22019
DPS22019-1,19,37,0.282,6538,625,0.0619,10557287,BB,0.019577895029158566,DPS22019
DPS22019-1,20,37,0.703,2538,217,0.024,10557287,BB,0.04880588725354068,DPS22019
DPS22019-2,1,4,0.872,448,33,0.0043,10534106,BB,0.06053453661922944,DPS22019
DPS22019-2,2,6,0.807,259,20,0.0025,10534106,BV,0.0560222145088511,DPS22019
DPS22019-2,3,7,0.136,2148,227,0.0204,10534106,VV,0.009441166261714684,DPS22019
DPS22019-2,4,7,0.369,1268,126,0.012,10534106,VV,0.025616105518917045,DPS22019
DPS22019-2,5,7,0.521,1085,108,0.0103,10534106,VB,0.03616799722318639,DPS22019
DPS22019-2,6,8,0.791,399,26,0.0038,10534106,BV,0.05491148906629643,DPS22019
DPS22019-2,7,9,0.54,792,58,0.0075,10534106,VV,0.03748698368622007,DPS22019
DPS22019-2,8,10,0.319,604,22,0.0057,10534106,VB,0.022145088510933705,DPS22019
DPS22019-2,9,11,0.454,501,35,0.0048,10534106,BV,0.03151683443248872,DPS22019
DPS22019-2,10,DP-IMP-3,12.082,1166,49,0.0111,10534106,VV,0.8387365498090942,DPS22019
DPS22019-2,11,12,0.609,594,33,0.0056,10534106,VV,0.04227698715723707,DPS22019
DPS22019-2,12,DP-IMP-2,13.488,90,4,0.0009,10534106,VB,0.9363415480735856,DPS22019
DPS22019-2,13,DP72,14.405,10448294,214499,99.1854,10534106,BS,1.0,DPS22019
DPS22019-2,14,17,0.385,6946,150,0.0659,10534106,SV,0.02672683096147171,DPS22019
DPS22019-2,15,DP-IMP-1,19.539,56289,2124,0.5343,10534106,VB,1.3564040263797295,DPS22019
DPS22019-2,16,22,0.1,1670,60,0.0158,10534106,BB,0.006942034015966679,DPS22019
DPS22019-2,17,26,0.13,344,11,0.0033,10534106,BB,0.009024644220756682,DPS22019
DPS22019-2,18,33,0.899,2047,165,0.0194,10534106,BB,0.06240888580354044,DPS22019
DPS22019-2,19,37,0.271,6593,627,0.0626,10534106,BB,0.0188129121832697,DPS22019
DPS22019-2,20,37,0.692,2569,217,0.0244,10534106,BB,0.04803887539048941,DPS22019
DPS22019-3,1,4,0.871,578,34,0.0055,10441915,BB,0.06042317030870621,DPS22019
DPS22019-3,2,6,0.812,255,20,0.0024,10441915,BV,0.05633021158515436,DPS22019
DPS22019-3,3,7,0.14,1995,212,0.0191,10441915,VV,0.00971210544571627,DPS22019
DPS22019-3,4,7,0.373,1246,124,0.0119,10441915,VV,0.025875823794658342,DPS22019
DPS22019-3,5,7,0.525,1100,107,0.0105,10441915,VB,0.036420395421436005,DPS22019
DPS22019-3,6,8,0.794,401,25,0.0038,10441915,BV,0.055081512313562266,DPS22019
DPS22019-3,7,9,0.541,796,58,0.0076,10441915,VV,0.03753035032951787,DPS22019
DPS22019-3,8,10,0.33,688,25,0.0066,10441915,VB,0.022892819979188347,DPS22019
DPS22019-3,9,11,0.466,535,34,0.0051,10441915,BV,0.032327436697884154,DPS22019
DPS22019-3,10,DP-IMP-3,12.092,1198,50,0.0115,10441915,VV,0.8388484217828651,DPS22019
DPS22019-3,11,12,0.625,624,33,0.006,10441915,VV,0.043357613596947626,DPS22019
DPS22019-3,12,DP-IMP-2,13.432,85,4,0.0008,10441915,VB,0.9318071453347209,DPS22019
DPS22019-3,13,DP72,14.415,10358362,213325,99.1998,10441915,BS,1.0,DPS22019
DPS22019-3,14,17,0.387,6512,145,0.0624,10441915,SV,0.026847034339229973,DPS22019
DPS22019-3,15,DP-IMP-1,19.544,54537,2057,0.5223,10441915,VB,1.355809920221991,DPS22019
DPS22019-3,16,22,0.102,1621,60,0.0155,10441915,BB,0.007075962539021852,DPS22019
DPS22019-3,17,26,0.111,411,13,0.0039,10441915,BB,0.007700312174817899,DPS22019
DPS22019-3,18,33,0.901,1884,160,0.018,10441915,BB,0.0625043357613597,DPS22019
DPS22019-3,19,37,0.272,6710,640,0.0643,10441915,BB,0.018869233437391608,DPS22019
DPS22019-3,20,37,0.695,2376,207,0.0228,10441915,BB,0.04821366631980576,DPS22019
DPS22413-1,1,5,0.319,356,24,0.0034,10517247,BB,0.020317177249856697,DPS22413
DPS22413-1,21,37,0.371,3684,415,0.035,10517247,BB,0.023629068212215783,DPS22413
DPS22413-1,2,7,0.516,1002,118,0.0095,10517247,BV,0.03286414878033246,DPS22413
DPS22413-1,22,37,0.757,2521,203,0.024,10517247,BB,0.04821348958665053,DPS22413
DPS22413-1,3,7,0.691,2027,168,0.0193,10517247,VV,0.04400993567288707,DPS22413
DPS22413-1,4,7,0.933,1397,126,0.0133,10517247,VB,0.05942296669001974,DPS22413
DPS22413-1,5,10,0.106,669,47,0.0064,10517247,BV,0.006751162346347366,DPS22413
DPS22413-1,6,10,0.82,629,23,0.006,10517247,VB,0.05222597286797019,DPS22413
DPS22413-1,7,12,0.139,763,47,0.0073,10517247,BV,0.008852939303229094,DPS22413
DPS22413-1,8,DP-IMP-3,12.932,1842,72,0.0175,10517247,VV,0.8236418062543787,DPS22413
DPS22413-1,9,13,0.531,1050,46,0.01,10517247,VV,0.03381950194255143,DPS22413
